2025-11-12 21:03:40,592 | DEBUG | dictator.logging_setup | Logging initialized in logs\run-20251112-210340
2025-11-12 21:05:31,596 | INFO | DictatorService | 📝 Transcribed text: 'Eita, eu acho que aconteceu alguma coisa errada e você perdeu a última coisa que eu falei. Bom, vamos tentar falar novamente. Vai, validando o silêncio.'
2025-11-12 21:05:31,596 | INFO | DictatorService | 🔗 Calling N8N webhook: http://localhost:15678/webhook/dictator-llm
2025-11-12 21:05:31,596 | INFO | DictatorService | 🔗 Calling N8N webhook: http://localhost:15678/webhook/dictator-llm
2025-11-12 21:05:31,596 | INFO | DictatorService | 📦 Payload: 8 messages
2025-11-12 21:05:34,836 | INFO | DictatorService | ✅ N8N response: 1053 chars
2025-11-12 21:05:34,836 | INFO | DictatorService | 🟢 N8N returned: 1053 chars
2025-11-12 21:05:34,837 | INFO | DictatorService | 📄 Response text: <think>
Okay, the user mentioned that something went wrong and I lost the last thing they said. They want to try again and validate the silence. Let me check the previous messages.

In the last intera...
2025-11-12 21:05:34,837 | INFO | DictatorService | 🧹 Cleaned response: Entendi, estou aqui ouvindo. Repita o que você disse, por favor. Vamos validar o silêncio juntos....
2025-11-12 21:05:34,837 | INFO | DictatorService | 📢 Publishing TTS_SENTENCE_READY event...
2025-11-12 21:05:34,837 | INFO | DictatorService | 📢 Publishing LLM_RESPONSE_COMPLETED event
2025-11-12 21:05:34,838 | INFO | DictatorService | 📨 Event received: EventType.LLM_REQUEST (total events: 29)
2025-11-12 21:05:34,838 | INFO | DictatorService | 🎯 Handling event: EventType.LLM_REQUEST
2025-11-12 21:05:34,838 | INFO | DictatorService | 📨 Event received: EventType.TTS_SENTENCE_READY (total events: 30)
2025-11-12 21:05:34,838 | INFO | DictatorService | 🎯 Handling event: EventType.TTS_SENTENCE_READY
2025-11-12 21:05:34,838 | INFO | DictatorService | 🔊 TTS sentence ready, synthesizing...
2025-11-12 21:05:34,838 | INFO | DictatorService | 🎵 TTS handler received: 'Entendi, estou aqui ouvindo. Repita o que você disse, por favor. Vamos validar o silêncio juntos....'
2025-11-12 21:05:34,839 | INFO | DictatorService | 🔊 Starting TTS synthesis...
2025-11-12 21:05:34,839 | INFO | DictatorService | 🔊 Speaking: Entendi, estou aqui ouvindo. Repita o que você dis...
2025-11-12 21:05:34,839 | INFO | KokoroTTS | 🔊 Speaking: Entendi, estou aqui ouvindo. Repita o que você dis...
2025-11-12 21:05:35,466 | INFO | KokoroTTS | ⚡ Audio generated in 0.63s
2025-11-12 21:05:40,389 | INFO | KokoroTTS | ✅ Speech completed
2025-11-12 21:05:40,390 | INFO | DictatorService | ✅ TTS synthesis completed
2025-11-12 21:05:40,390 | INFO | DictatorService | 🎤 VAD re-enabled after TTS
2025-11-12 21:05:40,390 | INFO | DictatorService | 📨 Event received: EventType.LLM_RESPONSE_COMPLETED (total events: 31)
2025-11-12 21:05:40,390 | INFO | DictatorService | 🎯 Handling event: EventType.LLM_RESPONSE_COMPLETED
2025-11-12 21:05:40,390 | INFO | DictatorService | 📨 Event received: EventType.TTS_AUDIO_GENERATED (total events: 32)
2025-11-12 21:05:40,391 | INFO | DictatorService | 🎯 Handling event: EventType.TTS_AUDIO_GENERATED
2025-11-12 21:05:40,666 | INFO | DictatorService.ThreadMonitor | Thread snapshot: total=46, top=[{'id': 30868, 'name': 'unknown', 'cpu_ms': 12046.88}, {'id': 30432, 'name': 'MainThread', 'cpu_ms': 9156.25}, {'id': 37096, 'name': 'asyncio_0', 'cpu_ms': 3578.12}, {'id': 35992, 'name': 'unknown', 'cpu_ms': 2828.12}, {'id': 3172, 'name': 'unknown', 'cpu_ms': 2828.12}]
2025-11-12 21:05:42,277 | INFO | DictatorService | 🔴 Recording started (VAD)...
2025-11-12 21:05:42,277 | INFO | DictatorService | 🧹 Cleared audio buffer
2025-11-12 21:05:42,340 | DEBUG | DictatorService | 🎵 Voice session started receiving audio chunks
2025-11-12 21:05:42,841 | DEBUG | DictatorService | VAD: Speech STARTED (window=1400ms)
2025-11-12 21:05:42,841 | INFO | DictatorService | 📨 Event received: EventType.SPEECH_STARTED (total events: 33)
2025-11-12 21:05:42,841 | INFO | DictatorService | 🎯 Handling event: EventType.SPEECH_STARTED
2025-11-12 21:05:42,841 | INFO | DictatorService | 🎤 Speech detected by VAD
2025-11-12 21:05:43,360 | INFO | DictatorService | ✅ Voice session healthy, processing audio
2025-11-12 21:05:48,952 | DEBUG | DictatorService | VAD: Silence detected, starting debounce timer
2025-11-12 21:05:49,021 | DEBUG | DictatorService | VAD: Silence detected, starting debounce timer
2025-11-12 21:05:49,732 | DEBUG | DictatorService | VAD: Speech STOPPED after 702ms of silence
2025-11-12 21:05:49,732 | INFO | DictatorService | 📨 Event received: EventType.SPEECH_STOPPED (total events: 34)
2025-11-12 21:05:49,732 | INFO | DictatorService | 🎯 Handling event: EventType.SPEECH_STOPPED
2025-11-12 21:05:49,732 | INFO | DictatorService | 🛑 Speech ended, transcribing...
2025-11-12 21:05:49,732 | INFO | DictatorService | 🎯 VAD detected speech stop, resetting recording state
2025-11-12 21:05:49,732 | INFO | DictatorService | 🎯 Speech stopped - VAD mode: enabled, Buffer size: 118560 samples (7.41s)
2025-11-12 21:05:49,804 | INFO | faster_whisper | Processing audio with duration 00:07.410
2025-11-12 21:05:49,807 | DEBUG | faster_whisper | Processing segment at 00:00.000
2025-11-12 21:05:51,667 | INFO | DictatorService | 📨 Event received: EventType.TRANSCRIPTION_STARTED (total events: 35)
2025-11-12 21:05:51,667 | INFO | DictatorService | 🎯 Handling event: EventType.TRANSCRIPTION_STARTED
2025-11-12 21:05:51,667 | INFO | DictatorService | 📨 Event received: EventType.TRANSCRIPTION_COMPLETED (total events: 36)
2025-11-12 21:05:51,667 | INFO | DictatorService | 🎯 Handling event: EventType.TRANSCRIPTION_COMPLETED
2025-11-12 21:05:51,668 | INFO | DictatorService | 📝 Transcription complete, calling LLM...
2025-11-12 21:05:51,668 | INFO | DictatorService | 📝 Transcribed text: 'Obrigado pelo seu suporte Não foi exatamente o que eu quis dizer Mas obrigado mesmo assim'
2025-11-12 21:05:51,668 | INFO | DictatorService | 🔗 Calling N8N webhook: http://localhost:15678/webhook/dictator-llm
2025-11-12 21:05:51,668 | INFO | DictatorService | 🔗 Calling N8N webhook: http://localhost:15678/webhook/dictator-llm
2025-11-12 21:05:51,668 | INFO | DictatorService | 📦 Payload: 10 messages
2025-11-12 21:05:53,648 | INFO | DictatorService | ✅ N8N response: 622 chars
2025-11-12 21:05:53,649 | INFO | DictatorService | 🟢 N8N returned: 622 chars
2025-11-12 21:05:53,649 | INFO | DictatorService | 📄 Response text: <think>
Okay, the user just thanked me, but they mentioned it wasn't exactly what they meant. I need to acknowledge their thanks while being open to further assistance. Let me keep it friendly and con...
2025-11-12 21:05:53,649 | INFO | DictatorService | 🧹 Cleaned response: Você é bem-vindo! Se precisar de ajuda com algo específico, é só dizer. Estou aqui para o que precis...
2025-11-12 21:05:53,649 | INFO | DictatorService | 📢 Publishing TTS_SENTENCE_READY event...
2025-11-12 21:05:53,650 | INFO | DictatorService | 📢 Publishing LLM_RESPONSE_COMPLETED event
2025-11-12 21:05:53,650 | INFO | DictatorService | 📨 Event received: EventType.LLM_REQUEST (total events: 37)
2025-11-12 21:05:53,650 | INFO | DictatorService | 🎯 Handling event: EventType.LLM_REQUEST
2025-11-12 21:05:53,650 | INFO | DictatorService | 📨 Event received: EventType.TTS_SENTENCE_READY (total events: 38)
2025-11-12 21:05:53,650 | INFO | DictatorService | 🎯 Handling event: EventType.TTS_SENTENCE_READY
2025-11-12 21:05:53,650 | INFO | DictatorService | 🔊 TTS sentence ready, synthesizing...
2025-11-12 21:05:53,650 | INFO | DictatorService | 🎵 TTS handler received: 'Você é bem-vindo! Se precisar de ajuda com algo específico, é só dizer. Estou aqui para o que precis...'
2025-11-12 21:05:53,651 | INFO | DictatorService | 🔊 Starting TTS synthesis...
2025-11-12 21:05:53,651 | INFO | DictatorService | 🔊 Speaking: Você é bem-vindo! Se precisar de ajuda com algo es...
2025-11-12 21:05:53,651 | INFO | KokoroTTS | 🔊 Speaking: Você é bem-vindo! Se precisar de ajuda com algo es...
2025-11-12 21:05:54,267 | INFO | KokoroTTS | ⚡ Audio generated in 0.62s
2025-11-12 21:05:59,234 | INFO | KokoroTTS | ✅ Speech completed
2025-11-12 21:05:59,234 | INFO | DictatorService | ✅ TTS synthesis completed
2025-11-12 21:05:59,235 | INFO | DictatorService | 🎤 VAD re-enabled after TTS
2025-11-12 21:05:59,235 | INFO | DictatorService | 📨 Event received: EventType.LLM_RESPONSE_COMPLETED (total events: 39)
2025-11-12 21:05:59,235 | INFO | DictatorService | 🎯 Handling event: EventType.LLM_RESPONSE_COMPLETED
2025-11-12 21:05:59,235 | INFO | DictatorService | 📨 Event received: EventType.TTS_AUDIO_GENERATED (total events: 40)
2025-11-12 21:05:59,235 | INFO | DictatorService | 🎯 Handling event: EventType.TTS_AUDIO_GENERATED
2025-11-12 21:06:04,553 | INFO | DictatorService | 💾 Configuration saved
2025-11-12 21:06:04,554 | DEBUG | urllib3.connectionpool | Starting new HTTP connection (1): localhost:11434
2025-11-12 21:06:04,556 | DEBUG | urllib3.connectionpool | http://localhost:11434 "GET /api/tags HTTP/1.1" 200 1041
2025-11-12 21:06:04,557 | DEBUG | urllib3.connectionpool | Starting new HTTP connection (1): localhost:11434
2025-11-12 21:06:04,583 | DEBUG | urllib3.connectionpool | http://localhost:11434 "GET /api/tags HTTP/1.1" 200 1041
2025-11-12 21:06:04,584 | DEBUG | urllib3.connectionpool | Starting new HTTP connection (1): localhost:11434
2025-11-12 21:06:04,598 | DEBUG | urllib3.connectionpool | http://localhost:11434 "GET /api/tags HTTP/1.1" 200 1041
2025-11-12 21:06:04,599 | DEBUG | urllib3.connectionpool | Starting new HTTP connection (1): localhost:11434
2025-11-12 21:06:04,613 | DEBUG | urllib3.connectionpool | http://localhost:11434 "GET /api/tags HTTP/1.1" 200 1041
2025-11-12 21:06:04,614 | DEBUG | urllib3.connectionpool | Starting new HTTP connection (1): localhost:11434
2025-11-12 21:06:04,629 | DEBUG | urllib3.connectionpool | http://localhost:11434 "GET /api/tags HTTP/1.1" 200 1041
2025-11-12 21:06:04,629 | INFO | DictatorService | 🔄 LLM Provider changed to: ollama
2025-11-12 21:06:04,629 | INFO | DictatorService | 🔄 Restarting service to apply provider changes...
2025-11-12 21:06:04,630 | INFO | DictatorService | 🔄 Restarting service...
2025-11-12 21:06:04,630 | INFO | DictatorService | 🛑 Dictator Service stopping...
2025-11-12 21:06:04,630 | INFO | DictatorService | Voice session stopped
2025-11-12 21:06:04,630 | INFO | DictatorService | Voice session completed normally
2025-11-12 21:06:04,631 | INFO | DictatorService | 👋 Dictator Service stopped
